sources,pmid,doi,pui,ut,pii,title,year,journal
embase,,10.1186/s40794-022-00169-3,2016816781,,,Dynamics of dengue and SARS-COV-2 co-infection in an endemic area of Colombia,2022,"Tropical Diseases, Travel Medicine and Vaccines"
embase,,,2016942442,,,Acute undifferentiated fever in children: Clinical and Etiological profile,2022,European Journal of Molecular and Clinical Medicine
embase,,10.22207/jpam.16.4.70,2021634197,,,Recent Advances in Methods Detecting the Dengue virus,2022,Journal of Pure and Applied Microbiology
embase,,10.1186/s12919-022-00237-8,640005028,,,Production of recombinant shark V@sub_beginNAR@sub_end single domain antibody specific against DENV Type 2 NS1,2022,BMC Proceedings
embase,,10.1093/ofid/ofac492.1004,640020759,,,Changing spectrum of aetiology of Acute Fever with Jaundice (Tropical Jaundice) in Adults presenting to Emergency Care--- A study from a Tertiary Care Hospital in North India,2022,Open Forum Infectious Diseases
embase,,10.3390/tropicalmed7110378,2021353787,,,"Arbovirus Seroprevalence Study in Bangphae District, Ratchaburi Province, Thailand: Comparison between ELISA and a Multiplex Rapid Diagnostic Test (Chembio DPP@sup_begin®@sup_end ZCD IgG)",2022,Tropical Medicine and Infectious Disease
embase,,10.3390/pharmaceutics14112439,2021950124,,,The Influence of Preforming Protein Coronas on the Performance of Dengue NS1 Immunoassays,2022,Pharmaceutics
embase,,,NCT05580731,,,Evaluation Study of Commercially Available Rapid Diagnostic Tests (RDTs) Detecting Antigen and Antibodies Against Dengue Virus,2022,clinicaltrials.gov
embase,,10.22442/jlumhs.2022.00953,2019055206,,,Acalculous Cholecystitis in Dengue,2022,Journal of the Liaquat University of Medical and Health Sciences
embase,,10.3390/pathogens11101095,2019780163,,,A Promising Tool in Serological Diagnosis: Current Research Progress of Antigenic Epitopes in Infectious Diseases,2022,Pathogens
embase,36074783,10.1371/journal.pone.0273414,2020156260,,,The characteristics of bacteremia among patients with acute febrile illness requiring hospitalization in Indonesia,2022,PLoS ONE
embase,,,639680350,,,Association between serotypes of dengue virus and viremia level with clinical presentations among dengue patients admitted to Hospital Canselor Tuanku Mukhriz (HCTM): A pilot study,2022,Medical Journal of Malaysia
embase,,,NCT05568953,,,An Experimental Medicine Decipher of a Minimum Correlate of Cellular Immunity,2022,clinicaltrials.gov
embase,36045680,10.3389/fimmu.2022.941923,2018813022,,,Antibodies against the SARS-CoV-2 S1-RBD cross-react with dengue virus and hinder dengue pathogenesis,2022,Frontiers in Immunology
embase,,10.3390/pathogens11070741,2017382959,,,Serological Evidence of Zika Virus Circulation in Burkina Faso,2022,Pathogens
embase,,10.3390/tropicalmed7060091,2017066862,,,"Continuous Circulation of Chikungunya Virus during COVID-19 Pandemic in Jambi, Sumatra, Indonesia",2022,Tropical Medicine and Infectious Disease
embase,35771876,10.1371/journal.pntd.0010537,2017534036,,,The polymorphic landscape analysis of GATA1 exons uncovered the genetic variants associated with higher thrombocytopenia in dengue patients,2022,PLoS Neglected Tropical Diseases
embase,,,2020110073,,,Elisa vs Rapid card: Comparitive evaluation for dengue diagnosis,2022,European Journal of Molecular and Clinical Medicine
embase,,,2020488965,,,Evaluation of Serum Ferritin and CRP Level in Dengue Fever & its Correlation with Thrombocytipenia in Southren Odisha,2022,European Journal of Molecular and Clinical Medicine
embase,,,2021293460,,,Comparative Analysis of Ns1 Antigen and IGM Antibody by ELISA of Clinically Suspected Dengue Fever Cases in a Tertiary Care Centre,2022,European Journal of Molecular and Clinical Medicine
embase,,10.3390/tropicalmed7050068,2016792388,,,Dengue and COVID-19: Managing Undifferentiated Febrile Illness during a “Twindemic”,2022,Tropical Medicine and Infectious Disease
embase,35507541,10.1371/journal.pntd.0010281,2016959907,,,"Simple clinical and laboratory predictors to improve empirical treatment strategies in areas of high scrub typhus and dengue endemicity, central Vietnam",2022,PLoS Neglected Tropical Diseases
embase,,10.1016/j.cca.2022.04.093,2018699401,,,"Evaluation and comparison of Dengue NS1, Chikungunya and HCV: Fluorescence immunoassay with rapid immunochromatographic test",2022,Clinica Chimica Acta
embase,,10.1111/aji.13545,638370984,,,(Gusdon Award Finalist) Discovery and characterization of a small molecule inhibitor that targets the NS2B-NS3 protease of zika virus and inhibits viral replication,2022,American Journal of Reproductive Immunology
embase,,10.1016/j.mjafi.2020.06.009,2007243996,,,Dengue infection with warning signs: The 2019 epidemic,2022,Medical Journal Armed Forces India
embase,,10.52711/0974-360x.2022.00248,2016891982,,,Comparison of Diagnostic Tests for Detection of Nonstructural-1(NS1) Antigen Dengue virus using Immunochromatography and Fluorescence Immunoassay Methods,2022,Research Journal of Pharmacy and Technology
embase,,10.7860/jcdr/2022/55640.16257,2018101428,,,"Comparison of NS1 Antigen Detection by RDT and ELISA and its Concordance with RT-PCR for the Early Diagnosis of Dengue in Ananthapuramu District, Andhra Pradesh, India",2022,Journal of Clinical and Diagnostic Research
embase,,10.1101/2022.03.16.22272491,2017611538,,,"Performance of VIDAS@sup_begin®@sup_end Diagnostic Tests for the Automated Detection of Dengue Virus NS1 Antigen and of Anti-Dengue Virus IgM and IgG Antibodies: a Multicentre, International Study",2022,medRxiv
embase,35309328,10.3389/fimmu.2022.852452,2015339789,,,Development of Novel Dengue NS1 Multiplex Lateral Flow Immunoassay to Differentiate Serotypes in Serum of Acute Phase Patients and Infected Mosquitoes,2022,Frontiers in Immunology
embase,,10.1016/j.ijid.2021.12.287,2017056165,,,Development of highly sensitive DENV NS1 antigen detection Immunoassay,2022,International Journal of Infectious Diseases
embase,,10.1016/j.ijid.2021.12.282,2017056304,,,"Detection of Dengue Virus Serotype 3 in Cajamarca, Peru: Molecular Diagnosis and Clinical Characteristics",2022,International Journal of Infectious Diseases
embase,,10.22207/jpam.16.1.42,2017144609,,,Diagnostic Efficacy of Rapid Immunochromatographic Test in Diagnosis of Dengue Infection,2022,Journal of Pure and Applied Microbiology
embase,35215929,10.3390/v14020339,2015668577,,,In Vitro Inhibition of Replication of Dengue Virus Serotypes 1–4 by siRNAs Bound to Non-Toxic Liposomes,2022,Viruses
embase,34772535,10.1016/j.ijmmb.2021.10.002,2015526231,,,"A study on viral haemorrhagic fever due to dengue, chikungunya and Crimean Congo haemorrhagic fever virus among patients attending tertiary care hospital in North East India",2022,Indian Journal of Medical Microbiology
embase,34053951,10.7883/yoken.jjid.2020.1071,2015645361,,,Characterization of Human Anti-Dengue NS1 Monoclonal Antibodies Derived from Patients Infected with DENV-2,2022,Japanese Journal of Infectious Diseases
embase,35061864,10.1371/journal.ppat.1010271,2016750880,,,"A yellow fever virus NS4B inhibitor not only suppresses viral replication, but also enhances the virus activation of RIG-I-like receptor-mediated innate immune response",2022,PLoS Pathogens
embase,36032477,10.4314/ahs.v22i1.61,2016771190,,,"Incidence of Dengue fever, serotypes, clinical features, and laboratory markers: a case study of 2019 outbreak at district Shangla, KP, Pakistan",2022,African Health Sciences
embase,,10.31838/jcdr.2022.13.01.128,2017573975,,,Study of the Clinical Profile with Special Reference to Ophthalmic Manifestations in Dengue Patients in Tertiary Care Centre of Central India,2022,Journal of Cardiovascular Disease Research
embase,,,2018971192,,,A Study to Access the Role of Serum Ferretin Levels as an Early Prognostic Marker to Predict the Severity of Dengue Viral Fever,2022,International Journal of Pharmaceutical and Clinical Research
embase,,10.1016/j.hpb.2022.05.1264,2020588228,,,Dengue Fever in Liver Transplant Recipients,2022,HPB
embase,,10.47009/jamp.2022.4.4.17,2020755541,,,"A STUDY OF NON-SPECIFIC 1 ANTIGEN AND IGM/IGG ANTIBODY IMMUNOCHROMATOGRAPHY TEST WITH ELISA FOR THE EARLY DETECTION OF DENGUE IN THE SUBURBS OF INDORE, MADHYA PRADESH",2022,International Journal of Academic Medicine and Pharmacy
embase,,10.47009/jamp.2022.4.5.43,2021623651,,,CLINICO-HAEMATOLOGICAL PROFILE AND OUTCOME OF DENGUE FEVER IN PAEDIATRIC AGE GROUP OF ORISSA - RETROSPECTIVE STUDY,2022,International Journal of Academic Medicine and Pharmacy
embase,,10.31838/jcdr.2022.13.04.130,2026638697,,,DENGUE FEVER: A PROSPECTIVE STUDY OF ITS CLINICAL AND LABORATORY FINDINGS,2022,Journal of Cardiovascular Disease Research
embase,34738789,10.1021/acsbiomaterials.1c01001,2015578267,,,Generation of Nanoyeast Single-Chain Variable Fragments as High-Avidity Biomaterials for Dengue Virus Detection,2021,ACS Biomaterials Science and Engineering
embase,33706767,10.1186/s12985-021-01522-2,2010746731,,,Assessment of dengue and COVID-19 antibody rapid diagnostic tests cross-reactivity in Indonesia,2021,Virology Journal
embase,34507547,10.1186/s12879-021-06639-x,2013668301,,,Cardiac evaluation in adults with dengue virus infection by serial echocardiography,2021,BMC Infectious Diseases
embase,31175718,10.12932/ap-031218-0452,2016735427,,,A simple approach to identify functional antibody variable genes in murine hybridoma cells that coexpress aberrant kappa light transcripts by restriction enzyme digestion,2021,Asian Pacific Journal of Allergy and Immunology
embase,34169309,10.1093/nar/gkab515,2015964877,,,High-affinity five/six-letter DNA aptamers with superior specificity enabling the detection of dengue NS1 protein variants beyond the serotype identification,2021,Nucleic Acids Research
embase,34411743,10.1016/j.meegid.2021.105036,2014169288,,,"Molecular epidemiology of dengue in North Kalimantan, a province with the highest incidence rates in Indonesia in 2019",2021,"Infection, Genetics and Evolution"
embase,34302327,10.1007/s13312-021-2329-9,2014043456,,,Comparison of Clinical Features and Outcome of Dengue Fever and Multisystem Inflammatory Syndrome in Children Associated With COVID-19 (MIS-C),2021,Indian Pediatrics
embase,34696464,10.3390/v13102034,2014096622,,,The autophagosomes containing dengue virus proteins and full-length genomic RNA are infectious,2021,Viruses
embase,34696522,10.3390/v13102092,2014301366,,,The biogenesis of dengue virus replication organelles requires the ATPase activity of valosin-containing protein,2021,Viruses
embase,,10.3390/pathogens10101324,2014346899,,,"Epidemiology and laboratory diagnostics of dengue, yellow fever, zika, and chikungunya virus infections in africa",2021,Pathogens
embase,,10.2478/abm-2021-0027,2015707085,,,"Assessing the burden of dengue among household members in Alaminos, Laguna, the Philippines: A prospective cohort study",2021,Asian Biomedicine
embase,34578370,10.3390/v13091789,2013748899,,,"Different profiles of cytokines, chemokines and coagulation mediators associated with severity in brazilian patients infected with dengue virus",2021,Viruses
embase,34555034,10.1371/journal.pntd.0009802,2014030786,,,Dengue and chikungunya virus co-infection in major metropolitan cities of provinces of punjab and khyber pakhtunkhwa: A multi-center study,2021,PLoS Neglected Tropical Diseases
embase,,10.1016/j.ijmmb.2021.08.427,2015603835,,,Association Of Levels Of Vitamin D With Severity Of Dengue Fever At A Tertiary Care Hospital In Western Uttar Pra- desh,2021,Indian Journal of Medical Microbiology
embase,,10.1016/j.ijmmb.2021.08.423,2015603848,,,Challenges in Etiology and Diagnosis of Acute Febrile Illness of Viral Etiology,2021,Indian Journal of Medical Microbiology
embase,,10.1016/j.ijmmb.2021.08.431,2015603898,,,Comparative Evalution of dengue NS1 antigen and Dengue IgM antibody by ELISA of dengue fever,2021,Indian Journal of Medical Microbiology
embase,,10.1016/j.ijmmb.2021.08.442,2015603964,,,Comparative evaluation of commercially available Dengue NS1 Antigen ELISA & Rapid diagnostic test kits to detect early Dengue viral infection.,2021,Indian Journal of Medical Microbiology
embase,,10.1016/j.ijmmb.2021.08.437,2015604032,,,Study of Dengue infection- Comparative analysis of rapid dengue testing and ELISA for NS1 Antigen and IgM antibody,2021,Indian Journal of Medical Microbiology
embase,,10.1016/j.ijmmb.2021.08.422,2015605204,,,Evaluation and retrospective study of rapid diagnostic test and ELISA for diagnosis of dengue.,2021,Indian Journal of Medical Microbiology
embase,,10.1111/tmi.13632,636199177,,,"Clinical performance evaluation of VIDAS® dengue NS1 Ag, VIDAS® Anti-DENGUE IgM and VIDAS® Anti- DENGUE IgG assays in endemic population",2021,Tropical Medicine and International Health
embase,34489923,10.3389/fimmu.2021.635701,635887554,,,"Serological Testing for COVID-19, Immunological Surveillance, and Exploration of Protective Antibodies",2021,Frontiers in Immunology
embase,33491304,10.1111/ijlh.13478,2010256728,,,High fluorescent lymphocyte cell count and scattergram patterns on the Sysmex XN series cell counters—Novel parameters in early and reliable diagnosis of dengue on a background of acute febrile illness,2021,International Journal of Laboratory Hematology
embase,,10.1186/s12919-021-00223-6,635914966,,,"Dengue outbreak investigation in East Delhi, India, 2015",2021,BMC Proceedings
embase,34324505,10.1371/journal.pntd.0009557,2013289282,,,Target product profile for a dengue prevaccination screening test,2021,PLoS Neglected Tropical Diseases
embase,,10.7860/jcdr/2021/49909.15085,2013564554,,,Co-existence of malaria and dengue: An incidental observation,2021,Journal of Clinical and Diagnostic Research
embase,33987662,10.1093/jtm/taab074,2021716535,,,Atypical imported severe primary dengue presenting with neutrophilic leukocytosis and cardiac tamponade in a young female traveler,2021,Journal of Travel Medicine
embase,34168651,10.3389/fimmu.2021.681950,635335724,,,Immunological and Pathological Landscape of Dengue Serotypes 1-4 Infections in Immune-Competent Mice,2021,Frontiers in Immunology
embase,,10.7860/jcdr/2021/49300.15065,2013375024,,,"Co-circulation of all the four serotype of dengue virus in endemic region of Saurashtra, Gujarat during 2019-2020 season",2021,Journal of Clinical and Diagnostic Research
embase,,10.22038/ijn.2020.45886.1766,2014623457,,,Acute dengue fever in a neonate secondary to perinatal transmission,2021,Iranian Journal of Neonatology
embase,33862538,10.1016/j.jcv.2021.104758,2011660482,,,"Clinical features and outcomes of neonatal dengue at the Children's Hospital 1, Ho Chi Minh, Vietnam",2021,Journal of Clinical Virology
embase,33774189,10.1016/j.ijid.2021.03.065,2011661202,,,"Outbreak of severe dengue associated with DENV-3 in the city of Manado, North Sulawesi, Indonesia",2021,International Journal of Infectious Diseases
